TIME,GEO,ANIMALS,MONTH,UNIT,Value
2002,Spain,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,181.50"
2002,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"1,475.94"
2002,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),705.56
2002,Spain,"Bovine animals, 1 year",December,Thousand heads (animals),747.82
2002,France,Live bovine animals,December,Thousand heads (animals),"19,777.00"
2002,France,"Bovine animals, less than 1 year",December,Thousand heads (animals),"5,104.00"
2002,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),704
2002,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"4,400.00"
2002,France,"Bovine animals, 1 year",December,Thousand heads (animals),"3,689.00"
2002,Croatia,Live bovine animals,December,Thousand heads (animals),417.11
2002,Croatia,"Bovine animals, less than 1 year",December,Thousand heads (animals),90.51
2002,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),7.36
2002,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),83.15
2002,Croatia,"Bovine animals, 1 year",December,Thousand heads (animals),47.3
2002,Italy,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,028.33"
2002,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),410
2002,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,618.33"
2002,Italy,"Bovine animals, 1 year",December,Thousand heads (animals),"1,460.72"
2002,Cyprus,Live bovine animals,December,Thousand heads (animals),58.16
2002,Cyprus,"Bovine animals, less than 1 year",December,Thousand heads (animals),20.33
2002,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),9.83
2002,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),10.51
2002,Cyprus,"Bovine animals, 1 year",December,Thousand heads (animals),11.3
2002,Latvia,Live bovine animals,December,Thousand heads (animals),388.1
2002,Latvia,"Bovine animals, less than 1 year",December,Thousand heads (animals),110.7
2002,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),64.7
2002,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),46
2002,Latvia,"Bovine animals, 1 year",December,Thousand heads (animals),60.3
2002,Lithuania,Live bovine animals,December,Thousand heads (animals),779.1
2002,Lithuania,"Bovine animals, less than 1 year",December,Thousand heads (animals),174.6
2002,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),79.9
2002,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),94.7
2002,Lithuania,"Bovine animals, 1 year",December,Thousand heads (animals),122.8
2002,Luxembourg,Live bovine animals,December,Thousand heads (animals),189.85
2002,Luxembourg,"Bovine animals, less than 1 year",December,Thousand heads (animals),51.71
2002,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),2.65
2002,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),49.06
2002,Luxembourg,"Bovine animals, 1 year",December,Thousand heads (animals),41.37
2002,Hungary,Live bovine animals,December,Thousand heads (animals),770
2002,Hungary,"Bovine animals, less than 1 year",December,Thousand heads (animals),207
2002,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),72
2002,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),135
2002,Hungary,"Bovine animals, 1 year",December,Thousand heads (animals),155
2002,Malta,Live bovine animals,December,Thousand heads (animals),18.77
2002,Malta,"Bovine animals, less than 1 year",December,Thousand heads (animals),5
2002,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0
2002,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),5
2002,Malta,"Bovine animals, 1 year",December,Thousand heads (animals),4.99
2002,Netherlands,Live bovine animals,December,Thousand heads (animals),"3,780.00"
2002,Netherlands,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,324.00"
2002,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),791
2002,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),533
2002,Netherlands,"Bovine animals, 1 year",December,Thousand heads (animals),677
2002,Austria,Live bovine animals,December,Thousand heads (animals),"2,066.94"
2002,Austria,"Bovine animals, less than 1 year",December,Thousand heads (animals),640.06
2002,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),58.56
2002,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),581.5
2002,Austria,"Bovine animals, 1 year",December,Thousand heads (animals),449.93
2002,Poland,Live bovine animals,December,Thousand heads (animals),"5,420.99"
2002,Poland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,226.03"
2002,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),110.08
2002,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,115.95"
2002,Poland,"Bovine animals, 1 year",December,Thousand heads (animals),973.56
2002,Portugal,Live bovine animals,December,Thousand heads (animals),"1,422.08"
2002,Portugal,"Bovine animals, less than 1 year",December,Thousand heads (animals),408.99
2002,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),76.7
2002,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),332.29
2002,Portugal,"Bovine animals, 1 year",December,Thousand heads (animals),228.65
2002,Romania,Live bovine animals,December,Thousand heads (animals),"2,877.80"
2002,Slovenia,Live bovine animals,December,Thousand heads (animals),473.24
2002,Slovenia,"Bovine animals, less than 1 year",December,Thousand heads (animals),138.78
2002,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),9.57
2002,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),129.21
2002,Slovenia,"Bovine animals, 1 year",December,Thousand heads (animals),118.07
2002,Slovakia,Live bovine animals,December,Thousand heads (animals),607.84
2002,Slovakia,"Bovine animals, less than 1 year",December,Thousand heads (animals),165.65
2002,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),33.16
2002,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),132.49
2002,Slovakia,"Bovine animals, 1 year",December,Thousand heads (animals),130.25
2002,Finland,Live bovine animals,December,Thousand heads (animals),"1,011.75"
2002,Finland,"Bovine animals, less than 1 year",December,Thousand heads (animals),351
2002,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),9.3
2002,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),341.7
2002,Finland,"Bovine animals, 1 year",December,Thousand heads (animals),256.02
2002,Sweden,Live bovine animals,December,Thousand heads (animals),"1,576.30"
2002,Sweden,"Bovine animals, less than 1 year",December,Thousand heads (animals),513.5
2002,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),22.8
2002,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),490.7
2002,Sweden,"Bovine animals, 1 year",December,Thousand heads (animals),384.1
2002,United Kingdom,Live bovine animals,December,Thousand heads (animals),"10,381.21"
2002,United Kingdom,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,820.00"
2002,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),48.45
2002,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"2,771.55"
2002,United Kingdom,"Bovine animals, 1 year",December,Thousand heads (animals),"2,641.91"
2003,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand heads (animals),"25,224.16"
2003,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"4,563.70"
2003,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"20,660.57"
2003,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand heads (animals),"17,940.24"
2003,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand heads (animals),"22,675.58"
2003,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"4,078.22"
2003,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"18,597.46"
2003,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand heads (animals),"16,050.24"
2003,Belgium,Live bovine animals,December,Thousand heads (animals),"2,684.07"
2003,Belgium,"Bovine animals, less than 1 year",December,Thousand heads (animals),714.88
2003,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),162.64
2003,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),552.24
2003,Belgium,"Bovine animals, 1 year",December,Thousand heads (animals),547.97
2003,Bulgaria,Live bovine animals,December,Thousand heads (animals),736.2
2003,Bulgaria,"Bovine animals, less than 1 year",December,Thousand heads (animals),247.6
2003,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),84.2
2003,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),163.4
2003,Bulgaria,"Bovine animals, 1 year",December,Thousand heads (animals),70.1
2003,Czechia,Live bovine animals,December,Thousand heads (animals),"1,427.00"
2003,Czechia,"Bovine animals, less than 1 year",December,Thousand heads (animals),419
2003,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),63
2003,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),356
2003,Czechia,"Bovine animals, 1 year",December,Thousand heads (animals),329
2003,Denmark,Live bovine animals,December,Thousand heads (animals),"1,681.00"
2003,Denmark,"Bovine animals, less than 1 year",December,Thousand heads (animals),549
2003,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),6
2003,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),543
2003,Denmark,"Bovine animals, 1 year",December,Thousand heads (animals),314
2003,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand heads (animals),"13,385.77"
2003,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand heads (animals),"4,098.64"
2003,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),122
2003,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"3,976.64"
2003,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand heads (animals),"3,146.36"
2003,Estonia,Live bovine animals,December,Thousand heads (animals),257.2
2003,Estonia,"Bovine animals, less than 1 year",December,Thousand heads (animals),72.3
2003,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),7.3
2003,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),65
2003,Estonia,"Bovine animals, 1 year",December,Thousand heads (animals),52.8
2003,Ireland,Live bovine animals,December,Thousand heads (animals),"6,223.40"
2003,Ireland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,751.10"
2003,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0
2003,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,751.10"
